sha,file
9f5d4c83df72c10a53aeef4fbceba0ba222bfc17,src/content/docs/fr/wsl-containers/04-build-an-image.md
9f5d4c83df72c10a53aeef4fbceba0ba222bfc17,src/content/docs/fr/wsl-containers/index.md
9f5d4c83df72c10a53aeef4fbceba0ba222bfc17,src/content/docs/rust-for-csharp-java/01-toolchain-and-cargo.md
9f5d4c83df72c10a53aeef4fbceba0ba222bfc17,src/content/docs/rust-for-csharp-java/01-toolchain-and-cargo.mdx
9f5d4c83df72c10a53aeef4fbceba0ba222bfc17,src/content/docs/wsl-containers/04-build-an-image.md
9f5d4c83df72c10a53aeef4fbceba0ba222bfc17,src/content/docs/wsl-containers/index.md
6275f6acfdb89c1da290ea944bedc62314c14031,.github/workflows/rust-examples.yml
8ef03ec7e75dda635da5278add210f064cd4852b,astro.config.mjs
8ef03ec7e75dda635da5278add210f064cd4852b,src/styles/custom.css
04c8770830c5666ca1e9bb8a4711065edfb351b4,src/content/docs/fr/wsl-containers/journal.md
04c8770830c5666ca1e9bb8a4711065edfb351b4,src/content/docs/wsl-containers/journal.md
e1b62afa6f868fb34dcae9ef2937ed0a2b16adb9,src/styles/custom.css
60bf8abf843d6a96dfd3946d244fe2394bc47034,src/content/docs/fr/wsl-containers/journal.md
60bf8abf843d6a96dfd3946d244fe2394bc47034,src/content/docs/wsl-containers/journal.md
1faa32e9fcf083290121d9f5b9890bbece1789e2,AGENTS.md
1faa32e9fcf083290121d9f5b9890bbece1789e2,astro.config.mjs
1faa32e9fcf083290121d9f5b9890bbece1789e2,src/content/docs/artifacts.md
1faa32e9fcf083290121d9f5b9890bbece1789e2,src/content/docs/fr/artifacts.md
1faa32e9fcf083290121d9f5b9890bbece1789e2,src/content/docs/fr/index.mdx
1faa32e9fcf083290121d9f5b9890bbece1789e2,src/content/docs/index.mdx
9849105de797fa506e5f8e70cbc4057f99f540fb,AGENTS.md
9849105de797fa506e5f8e70cbc4057f99f540fb,README.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/fr/rust-for-csharp-java/01-toolchain-and-cargo.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/fr/rust-for-csharp-java/01-toolchain-and-cargo.mdx
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/fr/rust-for-csharp-java/02-types-mutability-expressions.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/fr/rust-for-csharp-java/03-ownership-and-moves.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/fr/rust-for-csharp-java/04-borrowing-and-strings.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/fr/rust-for-csharp-java/05-structs-enums-match.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/fr/rust-for-csharp-java/06-option-result.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/fr/rust-for-csharp-java/07-traits-and-generics.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/fr/rust-for-csharp-java/08-collections-and-iterators.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/fr/rust-for-csharp-java/09-lifetimes.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/fr/rust-for-csharp-java/10-modules-crates-workspaces.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/fr/rust-for-csharp-java/11-smart-pointers.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/fr/rust-for-csharp-java/12-threads-and-concurrency.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/fr/rust-for-csharp-java/13-async-and-tokio.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/fr/rust-for-csharp-java/14-tests-docs-tooling.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/fr/rust-for-csharp-java/15-macros-unsafe-ffi.mdx
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/fr/rust-for-csharp-java/index.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/fr/rust-for-csharp-java/journal.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/rust-for-csharp-java/01-toolchain-and-cargo.mdx
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/rust-for-csharp-java/02-types-mutability-expressions.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/rust-for-csharp-java/03-ownership-and-moves.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/rust-for-csharp-java/04-borrowing-and-strings.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/rust-for-csharp-java/05-structs-enums-match.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/rust-for-csharp-java/06-option-result.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/rust-for-csharp-java/07-traits-and-generics.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/rust-for-csharp-java/08-collections-and-iterators.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/rust-for-csharp-java/09-lifetimes.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/rust-for-csharp-java/10-modules-crates-workspaces.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/rust-for-csharp-java/11-smart-pointers.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/rust-for-csharp-java/12-threads-and-concurrency.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/rust-for-csharp-java/13-async-and-tokio.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/rust-for-csharp-java/14-tests-docs-tooling.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/rust-for-csharp-java/15-macros-unsafe-ffi.mdx
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/rust-for-csharp-java/index.md
9849105de797fa506e5f8e70cbc4057f99f540fb,src/content/docs/rust-for-csharp-java/journal.md
d513d2031ec27e251d625e259204dee1088ea3f6,src/content/docs/fr/wsl-containers/04-build-an-image.md
d513d2031ec27e251d625e259204dee1088ea3f6,src/content/docs/fr/wsl-containers/journal.md
d513d2031ec27e251d625e259204dee1088ea3f6,src/content/docs/wsl-containers/04-build-an-image.md
43f5b5a62006d62c4af9a69727e9abcf4eb422fe,src/content/docs/fr/wsl-containers/05-wslc-vs-docker.md
43f5b5a62006d62c4af9a69727e9abcf4eb422fe,src/content/docs/fr/wsl-containers/journal.md
43f5b5a62006d62c4af9a69727e9abcf4eb422fe,src/content/docs/wsl-containers/05-wslc-vs-docker.md
43f5b5a62006d62c4af9a69727e9abcf4eb422fe,src/content/docs/wsl-containers/journal.md
9dcd1e45d641ae284937271611ba3b8343db8c57,src/content/docs/fr/wsl-containers/05-wslc-vs-docker.md
9dcd1e45d641ae284937271611ba3b8343db8c57,src/content/docs/fr/wsl-containers/journal.md
9dcd1e45d641ae284937271611ba3b8343db8c57,src/content/docs/wsl-containers/05-wslc-vs-docker.md
9dcd1e45d641ae284937271611ba3b8343db8c57,src/content/docs/wsl-containers/journal.md
529c946221e47ad17d4ef822df4e0ab02990cdb6,.github/workflows/java-examples.yml
529c946221e47ad17d4ef822df4e0ab02990cdb6,README.md
529c946221e47ad17d4ef822df4e0ab02990cdb6,astro.config.mjs
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/.gitignore
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/csharp/CSharpSide.csproj
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/csharp/L02.cs
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/csharp/L03.cs
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/csharp/L04.cs
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/csharp/Program.cs
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/csharp/expected/l02.txt
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/csharp/expected/l03.txt
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/csharp/expected/l04.txt
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/csharp/global.json
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/l01/Greeter.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/l01/Hello.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/l01/hello-maven/pom.xml
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/l01/hello-maven/src/main/java/com/example/App.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/pom.xml
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/main/java/lessons/l02/Equality.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/main/java/lessons/l02/Expressions.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/main/java/lessons/l02/Numbers.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/main/java/lessons/l03/Accounts.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/main/java/lessons/l03/Enums.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/main/java/lessons/l03/Records.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/main/java/lessons/l03/Shapes.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/main/java/lessons/l04/Boxing.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/main/java/lessons/l04/Erasure.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/main/java/lessons/l04/Variance.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l01/Oops.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l02/IntIsNotBoolean.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l02/LossyConversion.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l02/NoUnsigned.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l02/ReassignFinal.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l02/SwitchNotExhaustive.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l02/Unassigned.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l02/VarField.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l02/VarWithoutInitializer.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l03/EqualsWithoutHashCode.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l03/InnerFromStatic.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l03/MissingOverride.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l03/NewEnum.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l03/NoOperatorOverloading.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l03/NotPermitted.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l03/PackagePrivate.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l03/RecordIsImmutable.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l03/WithExpression.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l03/WrongFileName.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l04/AddToExtends.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l04/ClassLiteralOfT.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l04/GenericArray.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l04/InstanceofGeneric.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l04/InvariantList.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l04/NewT.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l04/PrimitiveTypeArgument.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l04/RawType.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l04/SameErasure.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/compile-fail/l04/StaticT.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/expected/l02/Equality.txt
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/expected/l02/Expressions.txt
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/expected/l02/Numbers.txt
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/expected/l03/Accounts.txt
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/expected/l03/Enums.txt
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/expected/l03/Records.txt
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/expected/l03/Shapes.txt
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/expected/l04/Boxing.txt
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/expected/l04/Erasure.txt
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/expected/l04/Variance.txt
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/java/lessons/CompileFailTest.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/java/lessons/ExamplesTest.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/java/lessons/l02/SolutionsTest.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/java/lessons/l03/SolutionsTest.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,code/java-for-csharp/src/test/java/lessons/l04/SolutionsTest.java
529c946221e47ad17d4ef822df4e0ab02990cdb6,src/content/docs/fr/index.mdx
529c946221e47ad17d4ef822df4e0ab02990cdb6,src/content/docs/index.mdx
529c946221e47ad17d4ef822df4e0ab02990cdb6,src/content/docs/java-for-csharp/01-jdk-and-build-tools.mdx
529c946221e47ad17d4ef822df4e0ab02990cdb6,src/content/docs/java-for-csharp/02-types-and-operators.md
529c946221e47ad17d4ef822df4e0ab02990cdb6,src/content/docs/java-for-csharp/03-classes-records-enums.md
529c946221e47ad17d4ef822df4e0ab02990cdb6,src/content/docs/java-for-csharp/04-generics-and-erasure.md
529c946221e47ad17d4ef822df4e0ab02990cdb6,src/content/docs/java-for-csharp/index.md
529c946221e47ad17d4ef822df4e0ab02990cdb6,src/content/docs/java-for-csharp/journal.md
91f485da01dd456318d12acfb6883b9d62b77a29,.github/workflows/wsl-containers-examples.yml
91f485da01dd456318d12acfb6883b9d62b77a29,code/wsl-containers/wslc-host/.gitignore
91f485da01dd456318d12acfb6883b9d62b77a29,code/wsl-containers/wslc-host/Program.cs
91f485da01dd456318d12acfb6883b9d62b77a29,code/wsl-containers/wslc-host/WslcHost.csproj
91f485da01dd456318d12acfb6883b9d62b77a29,src/content/docs/fr/wsl-containers/05-wslc-vs-docker.md
91f485da01dd456318d12acfb6883b9d62b77a29,src/content/docs/fr/wsl-containers/journal.md
91f485da01dd456318d12acfb6883b9d62b77a29,src/content/docs/wsl-containers/05-wslc-vs-docker.md
91f485da01dd456318d12acfb6883b9d62b77a29,src/content/docs/wsl-containers/journal.md
75a12588fbb616e30bd31ae2e869b7b5bb7c1117,code/rust-for-csharp-java/src/lib.rs
75a12588fbb616e30bd31ae2e869b7b5bb7c1117,src/content/docs/fr/rust-for-csharp-java/13-async-and-tokio.md
75a12588fbb616e30bd31ae2e869b7b5bb7c1117,src/content/docs/fr/rust-for-csharp-java/journal.md
75a12588fbb616e30bd31ae2e869b7b5bb7c1117,src/content/docs/rust-for-csharp-java/13-async-and-tokio.md
75a12588fbb616e30bd31ae2e869b7b5bb7c1117,src/content/docs/rust-for-csharp-java/journal.md
f6e56bbd6edef614e83b2d5890fa2034f06fdd9f,src/content/docs/fr/java-for-csharp/01-jdk-and-build-tools.mdx
f6e56bbd6edef614e83b2d5890fa2034f06fdd9f,src/content/docs/fr/java-for-csharp/02-types-and-operators.md
f6e56bbd6edef614e83b2d5890fa2034f06fdd9f,src/content/docs/fr/java-for-csharp/03-classes-records-enums.md
f6e56bbd6edef614e83b2d5890fa2034f06fdd9f,src/content/docs/fr/java-for-csharp/04-generics-and-erasure.md
f6e56bbd6edef614e83b2d5890fa2034f06fdd9f,src/content/docs/fr/java-for-csharp/index.md
f6e56bbd6edef614e83b2d5890fa2034f06fdd9f,src/content/docs/fr/java-for-csharp/journal.md
d32b1862af814e0fe541030a76646e2efa1bf6ef,AGENTS.md
d32b1862af814e0fe541030a76646e2efa1bf6ef,README.md
d32b1862af814e0fe541030a76646e2efa1bf6ef,astro.config.mjs
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/csharp/L05.cs
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/csharp/L06.cs
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/csharp/L07.cs
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/csharp/L08.cs
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/csharp/Program.cs
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/csharp/expected/l05.txt
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/csharp/expected/l06.txt
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/csharp/expected/l07.txt
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/csharp/expected/l08.txt
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/main/java/lessons/l05/Checked.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/main/java/lessons/l05/Nulls.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/main/java/lessons/l05/Resources.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/main/java/lessons/l05/Rethrow.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/main/java/lessons/l06/Capture.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/main/java/lessons/l06/Events.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/main/java/lessons/l06/Functions.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/main/java/lessons/l07/CollectionsTour.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/main/java/lessons/l07/Streams.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/main/java/lessons/l08/Patterns.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/main/java/lessons/l08/Shapes.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l05/CatchOrder.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l05/CheckedInLambda.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l05/ExceptionFilter.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l05/FinallyReturn.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l05/ImplicitClose.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l05/MulticatchSubclass.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l05/NeverThrown.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l05/NotAutoCloseable.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l05/UnreportedException.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l06/AmbiguousOverload.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l06/CaptureLoopIndex.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l06/CaptureMutable.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l06/CombineRunnables.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l06/LambdaWithoutTarget.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l06/MethodRefWithoutInterface.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l06/NotFunctional.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l07/FindFirstIsOptional.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l07/StreamIsNotAList.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l07/StreamIsNotIterable.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l07/SumOnBoxedStream.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l08/DefaultAndUnconditional.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l08/DominatedCase.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l08/MissingPermittedCase.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l08/PatternScope.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l08/PrimitivePattern.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l08/PropertyPattern.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/compile-fail/l08/RelationalPattern.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/expected/l05/Checked.txt
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/expected/l05/Nulls.txt
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/expected/l05/Resources.txt
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/expected/l05/Rethrow.txt
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/expected/l06/Capture.txt
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/expected/l06/Events.txt
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/expected/l06/Functions.txt
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/expected/l07/CollectionsTour.txt
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/expected/l07/Streams.txt
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/expected/l08/Patterns.txt
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/expected/l08/Shapes.txt
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/java/lessons/CompileFailTest.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/java/lessons/l05/SolutionsTest.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/java/lessons/l06/SolutionsTest.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/java/lessons/l07/SolutionsTest.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,code/java-for-csharp/src/test/java/lessons/l08/SolutionsTest.java
d32b1862af814e0fe541030a76646e2efa1bf6ef,scripts/sync-streeling.mjs
d32b1862af814e0fe541030a76646e2efa1bf6ef,src/content/docs/es/artifacts.md
d32b1862af814e0fe541030a76646e2efa1bf6ef,src/content/docs/es/index.mdx
d32b1862af814e0fe541030a76646e2efa1bf6ef,src/content/docs/es/java-for-csharp/01-jdk-and-build-tools.mdx
d32b1862af814e0fe541030a76646e2efa1bf6ef,src/content/docs/es/java-for-csharp/02-types-and-operators.md
d32b1862af814e0fe541030a76646e2efa1bf6ef,src/content/docs/es/java-for-csharp/03-classes-records-enums.md
d32b1862af814e0fe541030a76646e2efa1bf6ef,src/content/docs/es/java-for-csharp/04-generics-and-erasure.md
d32b1862af814e0fe541030a76646e2efa1bf6ef,src/content/docs/es/java-for-csharp/05-exceptions-null-optional.md
d32b1862af814e0fe541030a76646e2efa1bf6ef,src/content/docs/es/java-for-csharp/06-lambdas-and-functional-interfaces.md
d32b1862af814e0fe541030a76646e2efa1bf6ef,src/content/docs/es/java-for-csharp/07-collections-and-streams.md
d32b1862af814e0fe541030a76646e2efa1bf6ef,src/content/docs/es/java-for-csharp/08-pattern-matching.md
d32b1862af814e0fe541030a76646e2efa1bf6ef,src/content/docs/es/java-for-csharp/index.md
d32b1862af814e0fe541030a76646e2efa1bf6ef,src/content/docs/es/java-for-csharp/journal.md
d32b1862af814e0fe541030a76646e2efa1bf6ef,src/content/docs/es/method.md
d32b1862af814e0fe541030a76646e2efa1bf6ef,src/content/docs/es/rust-for-csharp-java/01-toolchain-and-cargo.mdx
d32b1862af814e0fe541030a76646e2efa1bf6ef,src/content/docs/es/rust-for-csharp-java/02-types-mutability-expressions.md
d32b1862af814e0fe541030a76646e2efa1bf6ef,src/content/docs/es/rust-for-csharp-java/03-ownership-and-moves.md
d32b1862af814e0fe541030a76646e2efa1bf6ef,src/content/docs/es/rust-for-csharp-java/04-borrowing-and-strings.md
d32b1862af814e0fe541030a76646e2efa1bf6ef,src/content/docs/es/rust-for-csharp-java/05-structs-enums-match.md
d32b1862af814e0fe541030a76646e2efa1bf6ef,src/content/docs/es/rust-for-csharp-java/06-option-result.md
d32b1862af814e0fe541030a76646e2efa1bf6ef,src/content/docs/es/rust-for-csharp-java/07-traits-and-generics.md
d32b1862af814e0fe541030a76646e2efa1bf6ef,src/content/docs/es/rust-for-csharp-java/08-collections-and-iterators.md
d32b1862af814e0fe541030a76646e2efa1bf6ef,src/content/docs/es/rust-for-csharp-java/09-lifetimes.md
d32b1862af814e0fe541030a76646e2efa1bf6ef,src/content/docs/es/rust-for-csharp-java/10-modules-crates-workspaces.md
